baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000005397.8	5465.2356724799	-0.579668351197143	0.0896607446551016	-6.46512978926236	1.01211900843381e-10	1.21029372137215e-09
ENSMUSG00000031595.9	369.487784407207	-1.14398201000711	0.176981066893199	-6.46386661629436	1.02060842744958e-10	1.21960601285671e-09
ENSMUSG00000020601.8	452.817672324412	-0.928293433198323	0.143709823342507	-6.45949881231082	1.05050310881414e-10	1.25446677083476e-09
ENSMUSG00000113184.1	25.6044055715849	4.1726438146914	0.646371421964289	6.45548932533395	1.07869784531325e-10	1.28725103449984e-09
ENSMUSG00000055912.8	286.144792994143	-1.2214195027664	0.189213753469638	-6.45523636822943	1.08050123777484e-10	1.28851811985847e-09
ENSMUSG00000028655.11	78.9276552160246	2.06838766553029	0.320507553802714	6.45347556083958	1.09313637775348e-10	1.30269167101966e-09
ENSMUSG00000023026.16	756.198848946713	0.791805605131045	0.122710519296967	6.45263022002884	1.09925354779102e-10	1.30908364584434e-09
ENSMUSG00000043029.2	26.8670554709598	5.96275876165517	0.924923948053572	6.44675572970439	1.14269732052547e-10	1.35988807836508e-09
ENSMUSG00000029571.14	1640.89394005333	-0.720657233005567	0.111956153865522	-6.436959542851	1.21890405312579e-10	1.44958644237239e-09
ENSMUSG00000047221.5	176.213856921159	1.4423722678908	0.224144392327083	6.43501384494158	1.23462076075047e-10	1.46727330492746e-09
ENSMUSG00000028789.16	411.569656230788	-1.12808771433568	0.175358238441361	-6.43304657005268	1.25071309485509e-10	1.48538209317206e-09
ENSMUSG00000004665.10	3547.54153329483	-0.646238286422952	0.100461288774113	-6.43270949744652	1.25349084957496e-10	1.48766417427356e-09
ENSMUSG00000029178.14	2633.30317604325	0.679198720349067	0.105663111344757	6.42796442112122	1.29323999106896e-10	1.53379145698452e-09
ENSMUSG00000051586.17	452.596172024883	0.899534262520836	0.139985310288329	6.42591898155639	1.31075204605138e-10	1.55350046385694e-09
ENSMUSG00000042496.18	222.952762927843	1.12212120125816	0.174766129527591	6.42070179325567	1.35647523957741e-10	1.60659558879737e-09
ENSMUSG00000030770.15	3275.40922449523	-0.622925264215664	0.0971080947743649	-6.41476146415043	1.41043526875689e-10	1.66936735658386e-09
ENSMUSG00000024747.3	73.6253571938555	-2.03937363615464	0.318017690098716	-6.41276790458292	1.42900994719138e-10	1.69020066932949e-09
ENSMUSG00000026991.20	531.515226351509	0.840951722300296	0.131196496189983	6.4098641863311	1.45649326020322e-10	1.72085210379417e-09
ENSMUSG00000061731.9	1166.80260365502	-0.692242166298934	0.107997112997403	-6.40982103211947	1.45690557967265e-10	1.72085210379417e-09
ENSMUSG00000042359.18	146.727750250959	1.46866651155598	0.229192765171393	6.40799682510786	1.47443978712575e-10	1.74037984383899e-09
ENSMUSG00000026643.16	680.240663153503	0.913659430256813	0.142601341489751	6.40708860598259	1.48324628220242e-10	1.74958616111792e-09
ENSMUSG00000049288.4	1237.83563191846	-0.769416316262431	0.12009547037599	-6.40670554729145	1.48697598177132e-10	1.75279563658593e-09
ENSMUSG00000037600.16	26.3573197349024	5.97324896697692	0.9324259372128	6.40613771945481	1.49252157739974e-10	1.75813982422512e-09
ENSMUSG00000029036.18	538.130273274827	0.966703454064916	0.150941192020074	6.40450390729891	1.50859091080742e-10	1.77586497799993e-09
ENSMUSG00000029640.17	435.322388637482	0.895570009273224	0.139892157162601	6.40186002873827	1.53495356937365e-10	1.80567489965248e-09
ENSMUSG00000041057.10	994.035016581957	0.840090943065639	0.13130291613703	6.39811336854776	1.57308477168704e-10	1.84927929012601e-09
ENSMUSG00000021732.14	469.201904355302	-1.01551933952319	0.158761042179259	-6.39652729399797	1.58950431316103e-10	1.86731828540723e-09
ENSMUSG00000046761.13	246.346849645558	1.25328228561477	0.195987763297472	6.39469661028036	1.60866438537658e-10	1.88742408417553e-09
ENSMUSG00000074358.9	166.991663209886	1.49410703225333	0.233648277991716	6.39468454505926	1.6087914064253e-10	1.88742408417553e-09
ENSMUSG00000002100.15	32.44142941146	7.63361022265476	1.19469346318102	6.38959738034334	1.6632309154437e-10	1.94997551658801e-09
ENSMUSG00000039126.10	258.720297378905	-1.04613908162737	0.163766568060423	-6.38798928265622	1.68081115767219e-10	1.96925784656469e-09
ENSMUSG00000042606.9	193.686668052394	1.2602939518035	0.197365892046464	6.38557117815879	1.70758893618747e-10	1.99928286834618e-09
ENSMUSG00000028678.13	235.346758982967	1.15996416582662	0.181927007181499	6.37598663220676	1.817887827066e-10	2.12698996601157e-09
ENSMUSG00000032604.16	1714.31464989999	0.6835392105665	0.107226715980194	6.37470992483584	1.83309570883429e-10	2.14334037287993e-09
ENSMUSG00000040548.16	386.391880457596	0.955328745883489	0.149923099882697	6.372125087001	1.86426732765762e-10	2.17832177660062e-09
ENSMUSG00000009418.16	1230.69472933552	0.696350476901503	0.109319030040404	6.36989256714162	1.89160653917499e-10	2.20878115713478e-09
ENSMUSG00000026398.14	31.8520488965556	7.60277876758237	1.19426242123527	6.36608724548037	1.93911159963305e-10	2.26273096330586e-09
ENSMUSG00000027009.18	122.072231713546	1.47411686867597	0.231669301925005	6.36302201641358	1.97822321619313e-10	2.30682069673527e-09
ENSMUSG00000043681.5	31.2600973756807	7.57865302517783	1.19108558323447	6.3628114821082	1.98093769021175e-10	2.30843677849961e-09
ENSMUSG00000037071.3	2368.29413724352	0.675731391367418	0.106216825766112	6.36181119604696	1.99388443586746e-10	2.32196662688989e-09
ENSMUSG00000019467.15	1061.24628905306	-0.743258891021923	0.116838761987309	-6.36140676586985	1.9991424281593e-10	2.32653045473998e-09
ENSMUSG00000027323.10	169.220670428062	1.3471713398585	0.211783536709414	6.36107678996288	2.00344247382003e-10	2.32997409522242e-09
ENSMUSG00000021109.13	3016.35448335649	-0.662185741498368	0.104179148356087	-6.35622148911217	2.0677682186004e-10	2.40317543800549e-09
ENSMUSG00000021759.14	585.677447962822	-0.897709817110767	0.141289620777686	-6.35368551610226	2.1021638827673e-10	2.44151721009906e-09
ENSMUSG00000020875.9	409.999735865306	-0.996708502048044	0.15693863348505	-6.35094418700281	2.1399734732943e-10	2.48377014685961e-09
ENSMUSG00000030468.12	36.7751468851154	-2.60701331268328	0.41067585145565	-6.34810472406074	2.17983682144037e-10	2.52834878321272e-09
ENSMUSG00000026090.16	23.7280510387507	4.75875765365419	0.749692304206	6.34761438386939	2.18679378877649e-10	2.53472595597008e-09
ENSMUSG00000033581.17	1500.7788372607	0.722969524765169	0.113902877600892	6.34724547783951	2.19204213544954e-10	2.53911547356238e-09
ENSMUSG00000024738.6	31.1399955874098	7.57553896726672	1.19362697427538	6.34665530398692	2.20046400966975e-10	2.54717269607008e-09
ENSMUSG00000057967.12	58.3547022757364	2.67659063353805	0.421860253198122	6.34473291391358	2.2281165612036e-10	2.57746506330976e-09
ENSMUSG00000019577.6	84.8704172375314	-1.66954435381063	0.263216650098905	-6.3428523734471	2.25549544425193e-10	2.60740075474899e-09
ENSMUSG00000002059.18	707.922532537092	-0.815479499749277	0.128577202130075	-6.34233352600329	2.26310703339267e-10	2.61446041922856e-09
ENSMUSG00000021301.9	40.3580332308458	2.883986251659	0.454808488619325	6.34110031766116	2.28129926167941e-10	2.63372589180596e-09
ENSMUSG00000029687.16	397.812978617024	1.10698165227705	0.174623623359776	6.33924340234506	2.30896216486774e-10	2.66389227188427e-09
ENSMUSG00000062867.13	755.228698150526	0.864745995257751	0.136469799370352	6.33653745552159	2.34986076602379e-10	2.70927875312962e-09
ENSMUSG00000022594.14	529.776600542784	-0.92622164503953	0.146210040312103	-6.33487032123375	2.37540977137973e-10	2.73691941496835e-09
ENSMUSG00000034311.3	254.60890982851	1.0738163460844	0.169539480215894	6.33372442051245	2.39312794924105e-10	2.75550683353633e-09
ENSMUSG00000036817.14	1067.28109374574	0.725169209734491	0.114573494607506	6.32929293305313	2.46287155872192e-10	2.83393333329757e-09
ENSMUSG00000034993.7	3606.72035255042	-0.688665192874204	0.108893318847032	-6.3242189710611	2.54516595155204e-10	2.92668818055703e-09
ENSMUSG00000029759.9	285.455564845241	-1.00995048579191	0.159833829031372	-6.31875299435938	2.63682341348622e-10	3.03007981543142e-09
ENSMUSG00000051855.15	1734.14121829931	-0.970608973632722	0.153668620369807	-6.31624707306494	2.67991478884964e-10	3.07756242275364e-09
ENSMUSG00000097651.2	25.0845388245374	5.86206979928628	0.928357602522504	6.31445230087851	2.71119926672496e-10	3.11143244777716e-09
ENSMUSG00000028800.15	731.252866806114	0.854696294699077	0.135383358377151	6.3131562471516	2.73401212063575e-10	3.13477092904003e-09
ENSMUSG00000032353.9	799.271806321842	-0.790502135535955	0.125216313717282	-6.31309221672809	2.73514401635953e-10	3.13477092904003e-09
ENSMUSG00000015653.13	1146.10936724939	-0.729563088499273	0.115638033828596	-6.30902363473826	2.80801239788724e-10	3.21616449659135e-09
ENSMUSG00000039678.12	741.704030649443	0.759865308185169	0.120634428778423	6.29890915785626	2.99747587894889e-10	3.43090536210388e-09
ENSMUSG00000021270.13	4194.33418246663	0.802479914577574	0.12745443576051	6.29621016945579	3.05010762574179e-10	3.48884924274282e-09
ENSMUSG00000034462.9	1944.83931106282	-0.642927177326144	0.102160800244408	-6.29328642481278	3.10814054823975e-10	3.55289092274116e-09
ENSMUSG00000028862.6	167.514826935711	1.40763102439998	0.223696564368343	6.2925911641725	3.1220985442872e-10	3.56649981637016e-09
ENSMUSG00000025857.10	250.311544998527	1.11897867856353	0.177844289752258	6.29190107887245	3.13601315822652e-10	3.58004130250893e-09
ENSMUSG00000028560.11	591.219749039107	1.04995585475158	0.166885592637605	6.29147093021732	3.14471712666875e-10	3.58762049086471e-09
ENSMUSG00000027296.7	28.1805363730913	6.63692940831575	1.055157752457	6.2899878173299	3.17490886334001e-10	3.61968776250214e-09
ENSMUSG00000042680.8	260.616350054492	1.05023015006659	0.166984813836479	6.28937521884495	3.18746196554926e-10	3.63161650173235e-09
ENSMUSG00000039910.10	606.947162992447	-0.893152182581294	0.142032535242637	-6.28836330391136	3.20830390837421e-10	3.65296726133695e-09
ENSMUSG00000036698.11	2697.00529076197	0.641611453884351	0.102129132920609	6.28235485346881	3.33482575695976e-10	3.79453814847255e-09
ENSMUSG00000030790.15	246.504312916595	-1.12203161960414	0.178623191942238	-6.28155620445399	3.35200572841929e-10	3.81159028346107e-09
ENSMUSG00000024238.15	1380.50911658571	-0.704972108262471	0.112291623959373	-6.27804713660148	3.42851984236674e-10	3.89604527541675e-09
ENSMUSG00000054640.15	186.087025920629	-1.25567717734368	0.200399302357486	-6.2658759914429	3.70735290656241e-10	4.21014750009946e-09
ENSMUSG00000020961.15	79.0352982438337	1.79006958251232	0.285733834278536	6.26481490031504	3.73268525918057e-10	4.23614672620917e-09
ENSMUSG00000034591.5	274.185427311326	-1.05044489184504	0.167690579534472	-6.26418547041342	3.74779195587265e-10	4.2505147019117e-09
ENSMUSG00000043091.9	610.880179236836	0.827614230644287	0.132176378640516	6.26143823243313	3.81442905658824e-10	4.32326841867062e-09
ENSMUSG00000021403.3	520.190137490046	0.985946840934114	0.157507120603164	6.2596969404208	3.85726332834323e-10	4.36896677509542e-09
ENSMUSG00000030406.7	24.0346114641874	5.046274861566	0.806995406522995	6.25316429409218	4.02218612804973e-10	4.5528002589488e-09
ENSMUSG00000010048.10	199.523354241154	1.2678863277777	0.202796690134543	6.25200700729651	4.05211208830748e-10	4.58070576020445e-09
ENSMUSG00000071176.10	402.14577782659	-0.944377501846992	0.151050567616579	-6.25206192037731	4.05068720713755e-10	4.58070576020445e-09
ENSMUSG00000045414.7	736.444712063292	-0.817908937858536	0.130879265630575	-6.24933929693032	4.1219260492208e-10	4.65659721100204e-09
ENSMUSG00000024773.15	602.247863129024	0.888907119138437	0.142271272047757	6.24797337047816	4.15812544634018e-10	4.69443987200524e-09
ENSMUSG00000066838.7	89.96098363495	1.68240771829138	0.269443520594065	6.24400881706874	4.26495934885348e-10	4.81192653807332e-09
ENSMUSG00000018672.15	594.228287437722	-0.808954912774345	0.129665580363357	-6.23877910010847	4.40999226355681e-10	4.97233066705384e-09
ENSMUSG00000054619.7	311.568869641012	-1.01162804482662	0.162161867524101	-6.23838427783441	4.42113501870463e-10	4.98166154020706e-09
ENSMUSG00000039735.16	757.269070021766	0.786755803286964	0.126130432047468	6.23763663150598	4.44231058551811e-10	5.00227779801537e-09
ENSMUSG00000021756.12	6090.10435245864	-0.707805188997385	0.113501605380042	-6.23608086094826	4.48669244641446e-10	5.04898194666135e-09
ENSMUSG00000017550.14	151.222576861089	1.36509317673841	0.218916330120142	6.23568454664506	4.49806719190249e-10	5.05624736867284e-09
ENSMUSG00000058446.14	312.499005569921	1.15945805506734	0.185940112936115	6.23565317218938	4.49896888170832e-10	5.05624736867284e-09
ENSMUSG00000044433.16	23.3003015842392	4.969502344171	0.798072216224537	6.22688303532275	4.7580606015091e-10	5.34397562709894e-09
ENSMUSG00000048277.15	984.023839110465	0.739453199311958	0.118814881047177	6.22357395634936	4.85955582969864e-10	5.45444331660296e-09
ENSMUSG00000059811.13	517.67474800118	0.917305573375012	0.147409056150774	6.22285765425951	4.88180266169684e-10	5.47587612956634e-09
ENSMUSG00000027071.14	33.427352716924	2.97563604385045	0.478383058875036	6.22019527791796	4.96536509153702e-10	5.56601409454553e-09
ENSMUSG00000029671.15	46.0528840556464	-2.41358253868366	0.388034006533301	-6.22002839453846	4.97064920022965e-10	5.56834492933528e-09
ENSMUSG00000027288.16	3032.73051759192	0.612571551854786	0.0984990413954003	6.21906105051081	5.00138695481258e-10	5.59916870746576e-09
ENSMUSG00000024472.9	401.052564970415	1.02703353608057	0.16533037160665	6.21200766743613	5.23118739310637e-10	5.85266458179158e-09
ENSMUSG00000029359.13	32.3579001962332	3.46880010950676	0.558526262024459	6.21063026997798	5.27725070065077e-10	5.90040096034794e-09
ENSMUSG00000036275.13	3123.19765720194	-0.603727006053764	0.0972458462889472	-6.20825494448273	5.35761854410117e-10	5.98640657258892e-09
ENSMUSG00000058740.14	27.0861812923231	6.5784823876101	1.05988287226893	6.20680129826733	5.40738968044168e-10	6.03813597028755e-09
ENSMUSG00000053626.5	155.559772485185	-1.25738205395751	0.202649562968237	-6.204711401991	5.47973674659121e-10	6.1149920341697e-09
ENSMUSG00000035305.5	129.248392674633	-1.35512242058151	0.218410371187857	-6.20447835517827	5.48786255261213e-10	6.12012913040025e-09
ENSMUSG00000097636.8	23.03205965491	5.35152220527764	0.86300932572839	6.20100159492587	5.61049452191642e-10	6.25287635139819e-09
ENSMUSG00000087370.3	157.168636249264	1.37366188197495	0.221560862917401	6.19993018571635	5.64882125099775e-10	6.29155572026192e-09
ENSMUSG00000036285.10	213.877029726147	1.12010490885495	0.180730533977721	6.19765174263819	5.73117758035877e-10	6.37919349511426e-09
ENSMUSG00000025351.14	3458.95405291791	-0.649071058570496	0.104733562608053	-6.19735491095178	5.74199270904877e-10	6.38713977719093e-09
ENSMUSG00000056091.12	310.865562003326	-0.96233093039768	0.155291313331669	-6.19693986580144	5.75714836815348e-10	6.39990101706121e-09
ENSMUSG00000011349.5	28.3919291435181	7.43898186699698	1.20080754982694	6.19498259156437	5.82914724948432e-10	6.47579497824744e-09
ENSMUSG00000002718.14	1243.62728095812	0.739980343783048	0.119484646221182	6.19309984324887	5.89923334161963e-10	6.54946832655853e-09
ENSMUSG00000052430.15	62.6444035512228	-1.92013665655382	0.310062758896061	-6.19273550745088	5.91289052724296e-10	6.56043888319581e-09
ENSMUSG00000018401.17	663.287204168456	0.793677604379186	0.128264629103361	6.1878135065561	6.10044384113785e-10	6.76421261900256e-09
ENSMUSG00000005846.12	1514.21351842693	0.889112187112049	0.143700779957991	6.18724677327407	6.12240837317161e-10	6.78423759463372e-09
ENSMUSG00000039450.11	416.742197548622	-1.04828134095964	0.169434463984232	-6.18694282325702	6.13422014551949e-10	6.79299394699816e-09
ENSMUSG00000038780.14	1121.2469557684	0.728980515106533	0.117831137083227	6.18665433561621	6.14545160071984e-10	6.80109691480937e-09
ENSMUSG00000026617.16	303.191792792773	1.06494565353633	0.172153250996802	6.18603277817922	6.16971841913007e-10	6.82360646291438e-09
ENSMUSG00000034832.15	669.293612834008	0.797313149738003	0.128929779598376	6.18408836361684	6.24623743235382e-10	6.90384067348267e-09
ENSMUSG00000020454.17	725.764172499902	0.757048989155153	0.12246307650904	6.18185505979241	6.33526799800176e-10	6.99779284585382e-09
ENSMUSG00000014030.15	26.5174137528697	6.50806444581218	1.0529937768781	6.18053457552922	6.38849022601859e-10	7.05209769231721e-09
ENSMUSG00000039117.16	253.431128898905	1.0795536278379	0.174707913683911	6.17919134327868	6.44307680855375e-10	7.10783870149977e-09
ENSMUSG00000002602.16	3769.80090187921	-0.55680249787903	0.0901580277992565	-6.17585046468399	6.58082515237134e-10	7.2551927044703e-09
ENSMUSG00000097993.7	1122.57613640379	0.855370954470803	0.13851881909392	6.17512450702336	6.6111350394116e-10	7.28398676663136e-09
ENSMUSG00000074968.11	379.450015186085	-0.938447406043522	0.152016881058522	-6.17331048702577	6.68746985954091e-10	7.36342134407626e-09
ENSMUSG00000026622.15	180.802718004876	1.25555558531947	0.203458331600824	6.17106989642876	6.78294261713149e-10	7.46381431112474e-09
ENSMUSG00000035678.8	178.003032434958	1.24576072586016	0.201956241937656	6.16846854500655	6.89545631777211e-10	7.58281984311964e-09
ENSMUSG00000019214.14	125.511706026706	1.47659133975126	0.239595706837758	6.16284556697475	7.14491824258373e-10	7.85217928304189e-09
ENSMUSG00000026764.15	169.315320948116	1.3060412888316	0.211952803521855	6.16194391925997	7.18573019335036e-10	7.8920393242391e-09
ENSMUSG00000024049.15	58.1505390378146	-2.00903664785691	0.326134399761937	-6.16014946391247	7.26763174336362e-10	7.97694892867612e-09
ENSMUSG00000032719.4	30.1422936917936	3.1801430435439	0.516626406438178	6.1555952307375	7.47960343351975e-10	8.20442611473521e-09
ENSMUSG00000024743.16	33.4491281141412	3.07925160208035	0.500499150340332	6.15236129768952	7.63377259714768e-10	8.3682522949805e-09
ENSMUSG00000020225.10	531.323123762674	-0.798104417540095	0.129728208809559	-6.1521270112633	7.64506121247774e-10	8.37534291089538e-09
